@relation student_profiles

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric

@data
3662,1,17,89,36,61,48,51,3,0,25,0,0,0,57,0,0,0,45,0,0,0,0,0
3663,0,13,57,89,61,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,1,10,7,0,56,0,40,1,0,0,0,0,1,0,62,0,11,0,0,0,0,0,0
3665,2,81,61,10,4,25,36,1,0,0,0,0,91,0,53,0,84,0,0,0,0,87,3.51
3666,0,83,57,12,5,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,0,56,77,20,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,1,94,71,13,10,88,12,3,0,52,0,0,0,70,0,0,0,43,0,0,0,0,0
3669,2,10,82,41,89,79,77,1,0,0,0,0,16,0,25,0,78,0,0,0,0,70,3.08
3670,0,74,68,55,22,80,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,0,74,53,38,22,97,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,0,80,40,32,60,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,2,63,35,24,43,18,1,3,0,12,0,0,0,4,0,0,0,82,0,0,0,77,2.75
3674,0,81,8,19,83,92,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,2,80,93,13,13,95,14,0,0,0,0,0,0,0,38,29,5,0,0,0,0,87,3.17
3676,0,30,66,93,69,82,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,0,27,66,39,83,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,1,77,74,29,17,55,77,4,0,0,67,0,0,0,0,0,0,0,39,0,79,0,0
3679,1,91,21,46,93,58,43,0,0,0,0,0,0,0,54,3,63,0,0,0,0,0,0
3680,2,3,20,85,94,48,92,1,0,0,0,0,29,0,77,0,29,0,0,0,0,72,3.42
3681,2,47,23,5,52,32,74,0,0,0,0,0,0,0,90,6,28,0,0,0,0,75,3.19
3682,0,6,3,4,46,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,2,62,60,13,93,51,64,4,0,0,98,0,0,0,0,0,0,0,27,0,94,85,3.6
3684,1,60,66,67,89,89,45,0,0,0,0,0,0,0,31,0,78,0,0,0,0,0,0
3685,1,4,42,59,67,85,42,2,3,0,0,78,0,0,0,0,0,0,0,15,0,0,0
3686,2,26,78,2,27,25,8,4,0,0,16,0,0,0,0,0,0,0,48,0,35,82,2.98
3687,0,61,50,23,36,88,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,0,10,7,32,82,59,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,2,39,37,59,32,76,96,2,13,0,0,17,0,0,0,0,0,0,0,87,0,65,3.3
3690,1,42,74,77,97,80,90,2,65,0,0,87,0,0,0,0,0,0,0,3,0,0,0
3691,2,71,91,41,80,16,32,0,0,0,0,0,0,0,35,2,58,0,0,0,0,89,3.04
3692,0,59,38,70,18,62,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,0,55,49,29,52,75,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,1,51,80,5,12,1,58,1,0,0,0,0,7,0,5,0,87,0,0,0,0,0,0
3695,0,62,42,60,60,37,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,0,56,27,82,44,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,1,85,26,87,22,55,1,2,33,0,0,38,0,0,0,0,0,0,0,31,0,0,0
3698,1,86,8,29,51,97,41,4,0,0,77,0,0,0,0,0,0,0,88,0,83,0,0
3699,1,1,24,0,99,77,13,0,0,0,0,0,0,0,37,62,96,0,0,0,0,0,0
3700,2,26,7,88,8,51,5,0,0,0,0,0,0,0,13,49,57,0,0,0,0,84,3.54
3701,1,69,76,75,24,88,26,1,0,0,0,0,98,0,97,0,49,0,0,0,0,0,0
3702,0,86,13,76,82,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,0,54,27,30,70,34,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,1,77,99,56,13,52,18,1,0,0,0,0,6,0,68,0,67,0,0,0,0,0,0
3705,0,98,68,84,0,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,1,30,73,22,4,64,32,1,0,0,0,0,99,0,52,0,4,0,0,0,0,0,0
3707,2,36,62,54,69,19,94,2,46,0,0,25,0,0,0,0,0,0,0,18,0,92,2.61
3708,2,7,83,16,15,46,79,1,0,0,0,0,9,0,83,0,39,0,0,0,0,95,3.55
3709,2,65,35,80,49,1,7,4,0,0,72,0,0,0,0,0,0,0,27,0,7,97,2.82
3710,0,41,15,8,43,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,1,15,78,94,98,29,22,4,0,0,5,0,0,0,0,0,0,0,75,0,31,0,0
3712,1,70,5,74,28,70,71,0,0,0,0,0,0,0,29,86,3,0,0,0,0,0,0
3713,1,62,14,13,35,56,54,2,74,0,0,95,0,0,0,0,0,0,0,77,0,0,0
3714,1,69,93,74,7,67,56,2,98,0,0,48,0,0,0,0,0,0,0,33,0,0,0
3715,2,38,68,50,19,28,73,3,0,68,0,0,0,82,0,0,0,91,0,0,0,69,2.87
3716,2,74,47,63,0,47,17,3,0,30,0,0,0,97,0,0,0,88,0,0,0,83,3.14
3717,1,66,0,37,38,17,97,4,0,0,93,0,0,0,0,0,0,0,24,0,24,0,0
3718,0,66,2,71,58,81,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,2,12,23,56,62,82,15,2,51,0,0,61,0,0,0,0,0,0,0,8,0,95,2.84
3720,0,81,95,67,6,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,0,14,91,19,83,91,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,2,31,96,50,98,3,47,1,0,0,0,0,43,0,38,0,82,0,0,0,0,92,3.04
3723,0,62,89,44,36,52,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,0,8,4,19,68,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,2,90,4,48,60,45,57,3,0,48,0,0,0,20,0,0,0,94,0,0,0,66,3.03
3726,1,37,26,25,82,93,52,2,81,0,0,58,0,0,0,0,0,0,0,66,0,0,0
3727,2,8,13,77,55,86,68,2,34,0,0,12,0,0,0,0,0,0,0,2,0,93,2.76
3728,0,31,73,84,50,94,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,2,38,29,41,16,99,46,4,0,0,74,0,0,0,0,0,0,0,43,0,38,86,2.8
3730,2,75,35,48,80,31,17,3,0,65,0,0,0,45,0,0,0,74,0,0,0,94,3.08
3731,1,66,80,14,25,93,47,0,0,0,0,0,0,0,72,53,54,0,0,0,0,0,0
3732,0,77,46,49,12,58,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,0,45,18,55,79,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,1,81,66,92,78,93,25,0,0,0,0,0,0,0,31,87,56,0,0,0,0,0,0
3735,0,73,81,95,95,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,1,93,69,48,75,90,62,0,0,0,0,0,0,0,96,89,45,0,0,0,0,0,0
3737,1,88,83,1,50,64,66,2,77,0,0,34,0,0,0,0,0,0,0,5,0,0,0
3738,0,2,77,45,3,28,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,0,92,76,44,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,2,65,40,51,89,95,3,4,0,0,79,0,0,0,0,0,0,0,52,0,92,63,2.77
3741,1,33,38,78,14,21,37,4,0,0,27,0,0,0,0,0,0,0,12,0,33,0,0
3742,2,89,96,75,8,56,96,2,6,0,0,15,0,0,0,0,0,0,0,99,0,99,3.72
3743,0,48,5,10,66,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,2,0,48,20,76,0,34,4,0,0,69,0,0,0,0,0,0,0,37,0,35,88,3.14
3745,1,52,23,24,82,29,44,1,0,0,0,0,7,0,50,0,97,0,0,0,0,0,0
3746,2,17,20,17,68,35,44,1,0,0,0,0,14,0,11,0,1,0,0,0,0,87,3.2
3747,2,12,83,7,40,46,65,0,0,0,0,0,0,0,77,88,82,0,0,0,0,85,3.16
3748,2,4,10,27,34,78,24,1,0,0,0,0,46,0,82,0,10,0,0,0,0,99,3.41
3749,1,67,75,98,30,52,24,0,0,0,0,0,0,0,70,79,74,0,0,0,0,0,0
3750,1,11,77,96,85,98,10,4,0,0,90,0,0,0,0,0,0,0,80,0,36,0,0
3751,0,15,4,95,18,33,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,0,53,79,91,77,64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,2,42,39,47,33,85,51,3,0,99,0,0,0,53,0,0,0,92,0,0,0,70,3.49
3754,2,24,13,17,77,68,73,1,0,0,0,0,22,0,23,0,51,0,0,0,0,87,3.77
3755,2,49,49,48,23,13,81,0,0,0,0,0,0,0,49,65,77,0,0,0,0,87,2.88
3756,2,47,67,37,16,76,16,3,0,17,0,0,0,13,0,0,0,82,0,0,0,77,3.71
3757,0,92,62,51,97,69,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,2,43,34,38,79,94,4,4,0,0,80,0,0,0,0,0,0,0,74,0,23,72,3.26
3759,0,32,42,3,63,81,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,1,74,22,47,29,95,30,3,0,6,0,0,0,46,0,0,0,33,0,0,0,0,0
3761,2,8,2,36,87,64,50,1,0,0,0,0,23,0,38,0,64,0,0,0,0,79,3.11
3762,2,53,18,6,31,8,95,2,74,0,0,83,0,0,0,0,0,0,0,35,0,72,3.49
3763,1,73,86,64,11,34,6,2,42,0,0,83,0,0,0,0,0,0,0,28,0,0,0
3764,2,40,58,74,41,96,39,1,0,0,0,0,24,0,96,0,68,0,0,0,0,83,3.19
3765,1,74,4,45,25,85,58,4,0,0,48,0,0,0,0,0,0,0,51,0,21,0,0
3766,0,29,59,69,51,56,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,0,33,85,31,18,15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,0,34,20,37,5,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,2,9,55,99,35,26,9,1,0,0,0,0,54,0,55,0,52,0,0,0,0,76,3.25
3770,2,82,41,84,20,38,30,2,94,0,0,37,0,0,0,0,0,0,0,14,0,97,2.71
3771,1,17,92,26,65,4,49,4,0,0,72,0,0,0,0,0,0,0,51,0,56,0,0
3772,0,78,99,11,89,95,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,1,43,73,80,70,30,20,0,0,0,0,0,0,0,58,12,45,0,0,0,0,0,0
3774,1,0,22,40,61,7,84,3,0,85,0,0,0,67,0,0,0,33,0,0,0,0,0
3775,1,54,45,93,82,77,42,0,0,0,0,0,0,0,42,74,92,0,0,0,0,0,0
3776,1,75,73,86,43,33,35,3,0,10,0,0,0,42,0,0,0,49,0,0,0,0,0
3777,0,95,26,34,48,38,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,1,57,59,47,74,67,85,1,0,0,0,0,58,0,32,0,39,0,0,0,0,0,0
3779,1,80,45,48,87,12,12,4,0,0,51,0,0,0,0,0,0,0,90,0,15,0,0
3780,1,67,18,26,67,6,71,2,7,0,0,44,0,0,0,0,0,0,0,59,0,0,0
3781,0,37,96,75,99,29,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,1,61,87,79,43,96,72,4,0,0,59,0,0,0,0,0,0,0,95,0,85,0,0
3783,0,86,65,20,76,95,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,2,56,93,99,46,94,21,0,0,0,0,0,0,0,86,9,21,0,0,0,0,82,2.77
3785,0,37,25,28,7,52,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,2,41,4,80,30,38,71,3,0,44,0,0,0,14,0,0,0,16,0,0,0,76,2.83
3787,2,61,67,62,73,69,58,2,39,0,0,5,0,0,0,0,0,0,0,62,0,89,3.37
3788,1,49,60,39,58,93,31,2,20,0,0,9,0,0,0,0,0,0,0,96,0,0,0
3789,1,58,61,35,36,83,91,0,0,0,0,0,0,0,67,59,22,0,0,0,0,0,0
3790,2,29,72,37,44,95,81,4,0,0,59,0,0,0,0,0,0,0,1,0,70,77,3.72
3791,0,1,80,36,65,99,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,1,66,45,33,38,86,49,0,0,0,0,0,0,0,6,42,9,0,0,0,0,0,0
3793,2,63,27,32,11,5,13,1,0,0,0,0,88,0,46,0,39,0,0,0,0,65,3.32
3794,2,31,93,51,49,73,12,2,55,0,0,12,0,0,0,0,0,0,0,63,0,85,2.87
3795,2,47,86,20,27,99,82,4,0,0,44,0,0,0,0,0,0,0,39,0,64,96,3.67
3796,0,19,80,78,12,93,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,0,2,77,97,52,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,2,26,69,29,13,0,75,2,48,0,0,89,0,0,0,0,0,0,0,4,0,93,4
3799,2,51,76,81,20,83,79,3,0,6,0,0,0,52,0,0,0,40,0,0,0,88,2.54
3800,1,53,63,95,30,19,60,1,0,0,0,0,94,0,72,0,88,0,0,0,0,0,0
3801,0,84,92,45,39,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,0,3,29,24,21,44,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,0,0,92,0,50,58,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,1,24,44,64,65,34,30,4,0,0,77,0,0,0,0,0,0,0,12,0,87,0,0
3805,2,60,88,32,83,42,38,1,0,0,0,0,5,0,70,0,48,0,0,0,0,81,2.92
3806,1,47,21,72,36,41,53,2,81,0,0,97,0,0,0,0,0,0,0,80,0,0,0
3807,2,39,92,64,48,90,75,4,0,0,58,0,0,0,0,0,0,0,8,0,58,71,3.79
3808,2,94,13,17,67,0,23,1,0,0,0,0,53,0,49,0,69,0,0,0,0,97,2.66
3809,0,21,46,84,99,83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,2,67,95,30,71,15,58,2,49,0,0,53,0,0,0,0,0,0,0,8,0,75,2.94
3811,2,39,63,35,53,62,38,0,0,0,0,0,0,0,31,70,14,0,0,0,0,89,3.45
3812,2,73,9,50,95,61,42,0,0,0,0,0,0,0,55,48,30,0,0,0,0,70,2.89
3813,0,42,82,11,44,40,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,98,88,67,65,31,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,0,58,80,36,72,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,0,98,7,46,63,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,2,67,58,17,13,75,97,4,0,0,32,0,0,0,0,0,0,0,18,0,8,75,2.98
3818,0,94,8,45,52,24,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,1,97,12,64,90,49,69,2,3,0,0,5,0,0,0,0,0,0,0,93,0,0,0
3820,2,19,94,18,84,90,2,3,0,15,0,0,0,55,0,0,0,76,0,0,0,65,3.92
3821,2,56,46,1,94,54,8,1,0,0,0,0,1,0,63,0,83,0,0,0,0,83,2.53
3822,0,29,42,25,81,51,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,2,6,95,36,24,41,24,4,0,0,0,0,0,0,0,0,0,0,65,0,47,72,3.72
3824,1,7,28,52,32,75,52,3,0,9,0,0,0,58,0,0,0,27,0,0,0,0,0
3825,1,55,50,3,78,71,53,2,29,0,0,67,0,0,0,0,0,0,0,74,0,0,0
3826,2,17,23,22,33,71,0,2,30,0,0,98,0,0,0,0,0,0,0,33,0,63,2.82
3827,1,76,70,39,60,46,25,1,0,0,0,0,92,0,5,0,7,0,0,0,0,0,0
3828,1,42,79,42,30,18,22,0,0,0,0,0,0,0,36,52,86,0,0,0,0,0,0
3829,2,56,84,91,5,89,53,0,0,0,0,0,0,0,56,45,24,0,0,0,0,90,2.69
3830,1,19,93,50,7,82,0,0,0,0,0,0,0,0,28,60,69,0,0,0,0,0,0
3831,1,54,82,23,11,19,15,0,0,0,0,0,0,0,11,60,10,0,0,0,0,0,0
3832,1,37,59,11,41,26,73,0,0,0,0,0,0,0,59,27,37,0,0,0,0,0,0
3833,1,95,73,43,91,6,75,1,0,0,0,0,31,0,0,0,28,0,0,0,0,0,0
3834,0,47,5,88,32,94,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,2,1,91,88,19,24,71,1,0,0,0,0,74,0,85,0,43,0,0,0,0,66,2.58
3836,0,93,98,50,8,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,2,25,11,81,5,48,17,1,0,0,0,0,22,0,77,0,25,0,0,0,0,61,2.89
3838,2,82,58,56,73,3,36,0,0,0,0,0,0,0,19,6,33,0,0,0,0,73,3.17
3839,0,65,97,12,38,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,0,67,60,32,66,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,0,9,69,66,73,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,0,58,78,8,19,49,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,1,68,37,46,2,35,19,4,0,0,25,0,0,0,0,0,0,0,19,0,29,0,0
3844,1,40,5,81,27,50,75,2,25,0,0,93,0,0,0,0,0,0,0,65,0,0,0
3845,0,46,77,23,47,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,0,62,99,48,97,70,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,0,84,66,96,83,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,1,6,47,67,64,23,36,2,25,0,0,69,0,0,0,0,0,0,0,8,0,0,0
3849,0,84,34,72,41,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,1,15,43,51,42,94,47,0,0,0,0,0,0,0,52,83,67,0,0,0,0,0,0
3851,2,65,29,49,6,25,32,1,0,0,0,0,86,0,33,0,61,0,0,0,0,69,2.52
3852,2,44,53,16,67,11,84,3,0,14,0,0,0,29,0,0,0,68,0,0,0,75,3.94
3853,2,48,40,0,72,71,27,3,0,15,0,0,0,87,0,0,0,58,0,0,0,85,3.04
3854,2,22,80,80,39,13,62,0,0,0,0,0,0,0,88,45,65,0,0,0,0,65,3.49
3855,1,56,9,46,93,92,85,2,1,0,0,56,0,0,0,0,0,0,0,57,0,0,0
3856,2,82,86,43,98,6,36,3,0,47,0,0,0,7,0,0,0,95,0,0,0,64,3.13
3857,0,56,63,88,74,86,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,1,22,43,62,13,38,93,0,0,0,0,0,0,0,75,61,92,0,0,0,0,0,0
3859,1,14,90,6,82,17,63,3,0,26,0,0,0,10,0,0,0,74,0,0,0,0,0
3860,2,39,10,41,40,82,8,2,94,0,0,96,0,0,0,0,0,0,0,77,0,94,2.69
3861,1,30,25,13,79,14,59,3,0,21,0,0,0,8,0,0,0,76,0,0,0,0,0
3862,1,88,6,26,74,83,12,0,0,0,0,0,0,0,56,54,61,0,0,0,0,0,0
3863,2,62,25,60,81,28,25,4,0,0,37,0,0,0,0,0,0,0,57,0,70,99,3.24
3864,2,68,15,19,73,24,8,4,0,0,21,0,0,0,0,0,0,0,96,0,42,64,2.95
3865,0,43,45,29,72,54,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,2,66,47,49,81,92,28,1,0,0,0,0,4,0,28,0,67,0,0,0,0,73,3.47
3867,1,52,39,34,83,58,0,0,0,0,0,0,0,0,75,55,48,0,0,0,0,0,0
3868,2,15,73,56,88,87,53,4,0,0,92,0,0,0,0,0,0,0,23,0,67,78,3.49
3869,1,10,41,32,52,73,10,3,0,30,0,0,0,96,0,0,0,63,0,0,0,0,0
3870,0,32,53,39,55,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,0,66,41,52,56,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,2,0,78,19,69,1,15,4,0,0,32,0,0,0,0,0,0,0,19,0,60,80,3.21
3873,2,72,78,59,73,38,36,0,0,0,0,0,0,0,92,98,68,0,0,0,0,96,3.38
3874,2,21,82,42,28,52,97,4,0,0,40,0,0,0,0,0,0,0,28,0,46,89,2.87
3875,2,42,70,80,16,52,16,3,0,15,0,0,0,3,0,0,0,5,0,0,0,90,3.79
3876,0,68,52,29,43,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,2,76,78,23,77,50,95,2,57,0,0,86,0,0,0,0,0,0,0,2,0,92,2.35
3878,1,65,19,19,74,86,5,1,0,0,0,0,32,0,24,0,8,0,0,0,0,0,0
3879,1,8,57,20,5,27,15,4,0,0,64,0,0,0,0,0,0,0,60,0,97,0,0
3880,1,71,88,94,51,82,15,1,0,0,0,0,20,0,54,0,17,0,0,0,0,0,0
3881,1,45,79,5,72,32,16,4,0,0,12,0,0,0,0,0,0,0,38,0,36,0,0
3882,1,34,81,47,8,10,19,0,0,0,0,0,0,0,44,42,19,0,0,0,0,0,0
3883,1,19,50,90,36,66,29,3,0,15,0,0,0,32,0,0,0,99,0,0,0,0,0
3884,0,19,93,24,9,86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,2,56,29,81,46,8,38,2,42,0,0,28,0,0,0,0,0,0,0,26,0,70,2.86
3886,0,9,99,60,47,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,1,16,72,88,11,1,54,0,0,0,0,0,0,0,98,19,86,0,0,0,0,0,0
3888,1,62,51,36,94,10,65,3,0,20,0,0,0,32,0,0,0,30,0,0,0,0,0
3889,2,80,43,7,72,8,35,1,0,0,0,0,35,0,59,0,19,0,0,0,0,84,3.46
3890,0,91,88,50,6,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,0,75,89,6,35,73,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,0,80,49,64,24,46,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,2,60,79,0,77,75,49,2,5,0,0,69,0,0,0,0,0,0,0,94,0,86,3.1
3894,1,40,60,27,66,92,96,0,0,0,0,0,0,0,42,96,36,0,0,0,0,0,0
3895,0,10,68,25,0,67,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,1,75,16,38,85,63,10,0,0,0,0,0,0,0,11,74,98,0,0,0,0,0,0
3897,0,11,39,54,97,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,0,56,40,62,65,92,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,0,35,44,25,7,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,1,59,82,38,28,75,19,1,0,0,0,0,46,0,84,0,51,0,0,0,0,0,0
3901,1,59,6,18,3,86,73,4,0,0,65,0,0,0,0,0,0,0,37,0,39,0,0
3902,0,71,83,52,66,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,1,57,84,97,3,8,27,0,0,0,0,0,0,0,30,65,52,0,0,0,0,0,0
3904,2,21,57,13,64,29,84,3,0,98,0,0,0,10,0,0,0,42,0,0,0,76,3.64
3905,1,41,75,67,97,89,36,0,0,0,0,0,0,0,88,66,54,0,0,0,0,0,0
3906,2,20,95,52,62,48,79,1,0,0,0,0,49,0,42,0,43,0,0,0,0,98,2.49
3907,1,80,85,52,4,72,76,3,0,74,0,0,0,86,0,0,0,94,0,0,0,0,0
3908,2,6,68,75,58,58,71,4,0,0,58,0,0,0,0,0,0,0,48,0,87,98,3.18
3909,0,12,80,10,37,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,1,52,7,38,91,77,42,1,0,0,0,0,24,0,73,0,20,0,0,0,0,0,0
3911,1,26,67,37,41,63,26,0,0,0,0,0,0,0,70,89,86,0,0,0,0,0,0
3912,2,17,33,91,81,54,69,1,0,0,0,0,26,0,62,0,2,0,0,0,0,93,3.93
3913,1,31,74,92,33,54,93,4,0,0,77,0,0,0,0,0,0,0,74,0,85,0,0
3914,0,76,68,21,81,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,0,73,70,22,41,38,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,1,79,25,53,98,41,87,2,98,0,0,51,0,0,0,0,0,0,0,69,0,0,0
3917,2,44,84,62,85,11,71,2,34,0,0,89,0,0,0,0,0,0,0,23,0,76,2.19
3918,1,19,73,37,87,70,48,3,0,81,0,0,0,30,0,0,0,9,0,0,0,0,0
3919,2,75,25,71,97,6,18,1,0,0,0,0,83,0,60,0,58,0,0,0,0,93,4
3920,2,30,49,86,62,11,36,1,0,0,0,0,20,0,61,0,14,0,0,0,0,97,3.73
3921,2,20,33,34,77,79,26,0,0,0,0,0,0,0,57,89,88,0,0,0,0,64,2.36
3922,0,6,64,6,79,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,2,79,92,21,66,11,27,0,0,0,0,0,0,0,27,3,35,0,0,0,0,71,3.17
3924,0,68,27,97,72,38,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,1,96,36,50,15,25,83,4,0,0,3,0,0,0,0,0,0,0,50,0,53,0,0
3926,0,89,31,39,58,58,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,2,80,8,26,69,95,62,2,96,0,0,68,0,0,0,0,0,0,0,76,0,69,3.46
3928,0,50,53,80,74,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,0,50,56,44,65,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,1,69,31,2,89,13,11,0,0,0,0,0,0,0,54,78,80,0,0,0,0,0,0
3931,2,14,25,55,44,49,16,1,0,0,0,0,78,0,2,0,72,0,0,0,0,74,3.71
3932,0,57,99,75,87,25,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,2,58,38,33,56,32,78,4,0,0,68,0,0,0,0,0,0,0,29,0,40,80,3.77
3934,1,78,58,46,87,70,59,0,0,0,0,0,0,0,33,31,6,0,0,0,0,0,0
3935,0,59,5,38,11,73,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
