@relation student_profiles

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric
@attribute career {Medicine,Engineering,IT,Research,Business,Teaching}

@data
3831,0,56,31,7,74,87,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3832,1,32,78,12,45,44,90,3,0,9,0,0,0,17,0,0,0,80,0,0,0,-1,-1,Engineering
3833,0,21,96,29,42,19,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3834,2,82,5,78,77,66,67,2,96,0,0,46,0,0,0,0,0,0,0,73,0,77,2.98,IT
3835,2,89,13,68,34,88,80,1,0,0,0,0,89,0,92,0,54,0,0,0,0,73,3.24,Medicine
3836,0,47,22,84,89,17,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3837,0,34,74,86,35,32,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3838,1,13,65,59,92,15,90,2,60,0,0,69,0,0,0,0,0,0,0,20,0,-1,-1,Engineering
3839,2,7,38,68,49,22,82,3,0,87,0,0,0,0,0,0,0,24,0,0,0,99,3.43,IT
3840,1,36,58,60,27,90,59,3,0,47,0,0,0,52,0,0,0,74,0,0,0,-1,-1,IT
3841,1,67,26,11,59,98,67,4,0,0,1,0,0,0,0,0,0,0,8,0,36,-1,-1,IT
3842,0,4,81,46,28,54,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3843,0,69,59,59,82,61,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3844,0,10,4,60,36,14,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3845,2,72,2,36,36,56,77,4,0,0,17,0,0,0,0,0,0,0,87,0,29,69,2.67,IT
3846,1,45,61,83,4,65,9,3,0,11,0,0,0,14,0,0,0,73,0,0,0,-1,-1,Medicine
3847,1,97,70,58,73,92,1,2,14,0,0,23,0,0,0,0,0,0,0,19,0,-1,-1,IT
3848,2,52,29,43,10,25,82,3,0,12,0,0,0,35,0,0,0,14,0,0,0,83,2.74,Teaching
3849,0,64,43,54,4,2,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3850,2,44,22,26,45,75,58,1,0,0,0,0,99,0,86,0,64,0,0,0,0,98,2.46,IT
3851,1,37,55,16,42,19,86,3,0,69,0,0,0,34,0,0,0,46,0,0,0,-1,-1,Engineering
3852,1,59,4,38,18,60,94,1,0,0,0,0,82,0,38,0,33,0,0,0,0,-1,-1,IT
3853,0,68,58,8,96,39,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3854,1,46,71,9,84,82,9,3,0,88,0,0,0,51,0,0,0,39,0,0,0,-1,-1,IT
3855,0,70,90,8,1,85,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3856,0,25,19,82,59,37,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3857,2,58,87,73,82,68,46,3,0,96,0,0,0,65,0,0,0,72,0,0,0,72,3.28,Engineering
3858,1,41,20,93,62,66,97,1,0,0,0,0,17,0,49,0,89,0,0,0,0,-1,-1,IT
3859,0,65,70,48,67,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3860,2,11,32,78,34,77,17,0,0,0,0,0,0,0,41,8,7,0,0,0,0,99,2.77,Engineering
3861,2,95,70,79,13,81,2,0,0,0,0,0,0,0,82,31,43,0,0,0,0,80,2.71,Engineering
3862,1,76,47,78,10,85,45,3,0,76,0,0,0,68,0,0,0,85,0,0,0,-1,-1,Medicine
3863,1,38,16,78,23,5,38,3,0,2,0,0,0,34,0,0,0,64,0,0,0,-1,-1,IT
3864,2,52,59,73,54,71,68,2,69,0,0,77,0,0,0,0,0,0,0,64,0,68,2.61,Teaching
3865,0,12,54,2,76,50,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3866,0,75,56,33,98,83,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3867,1,28,6,14,77,8,22,1,0,0,0,0,53,0,13,0,21,0,0,0,0,-1,-1,IT
3868,2,1,66,90,14,11,57,4,0,0,6,0,0,0,0,0,0,0,13,0,2,95,4,IT
3869,0,92,92,14,73,14,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3870,0,0,52,19,76,38,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3871,2,69,73,91,86,63,52,2,10,0,0,61,0,0,0,0,0,0,0,44,0,66,3.39,Engineering
3872,0,16,14,90,68,52,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3873,1,62,47,76,16,53,9,2,47,0,0,4,0,0,0,0,0,0,0,53,0,-1,-1,IT
3874,2,15,7,18,88,87,10,4,0,0,2,0,0,0,0,0,0,0,4,0,78,96,3.22,Teaching
3875,0,94,74,0,59,43,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3876,2,40,99,33,97,32,66,0,0,0,0,0,0,0,83,18,81,0,0,0,0,91,3.31,IT
3877,2,87,80,86,75,69,73,2,49,0,0,71,0,0,0,0,0,0,0,92,0,89,3.32,IT
3878,0,65,24,11,62,68,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3879,0,75,99,17,65,82,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3880,1,42,48,92,37,57,80,2,53,0,0,31,0,0,0,0,0,0,0,45,0,-1,-1,Medicine
3881,2,96,10,59,75,76,0,4,0,0,49,0,0,0,0,0,0,0,95,0,37,79,3.49,Engineering
3882,0,42,98,35,74,19,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3883,0,73,44,88,26,50,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3884,0,50,70,43,97,48,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3885,1,28,35,14,78,34,89,0,0,0,0,0,0,0,0,63,57,0,0,0,0,-1,-1,IT
3886,1,2,96,26,7,67,14,3,0,4,0,0,0,73,0,0,0,91,0,0,0,-1,-1,Medicine
3887,2,45,46,75,80,78,50,3,0,72,0,0,0,0,0,0,0,20,0,0,0,81,2.67,Teaching
3888,1,44,34,78,24,43,49,2,53,0,0,28,0,0,0,0,0,0,0,96,0,-1,-1,IT
3889,2,33,83,36,14,25,87,3,0,71,0,0,0,38,0,0,0,57,0,0,0,97,2.78,IT
3890,2,14,57,60,66,43,51,2,4,0,0,26,0,0,0,0,0,0,0,93,0,73,3.06,Medicine
3891,1,18,44,51,40,68,77,4,0,0,70,0,0,0,0,0,0,0,91,0,2,-1,-1,IT
3892,0,20,38,23,92,53,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3893,0,25,68,98,17,16,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3894,0,84,66,95,85,79,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3895,1,29,12,98,40,36,66,1,0,0,0,0,4,0,8,0,57,0,0,0,0,-1,-1,Medicine
3896,2,44,89,96,55,36,99,3,0,69,0,0,0,16,0,0,0,85,0,0,0,91,3.06,Engineering
3897,0,6,74,88,47,19,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3898,0,32,2,21,60,76,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3899,1,57,89,30,98,84,84,1,0,0,0,0,77,0,86,0,44,0,0,0,0,-1,-1,IT
3900,0,30,95,55,86,57,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3901,1,47,52,8,89,57,65,4,0,0,49,0,0,0,0,0,0,0,57,0,81,-1,-1,IT
3902,2,5,28,80,72,83,99,4,0,0,5,0,0,0,0,0,0,0,76,0,92,88,2.75,IT
3903,1,28,26,72,23,24,61,0,0,0,0,0,0,0,7,70,67,0,0,0,0,-1,-1,IT
3904,1,22,55,28,31,15,61,1,0,0,0,0,33,0,84,0,44,0,0,0,0,-1,-1,Engineering
3905,0,64,41,28,77,76,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3906,0,12,39,55,6,21,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3907,1,15,87,45,37,48,80,2,28,0,0,75,0,0,0,0,0,0,0,58,0,-1,-1,IT
3908,0,23,26,99,57,3,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3909,0,44,90,34,14,67,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3910,0,2,98,50,28,22,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3911,1,78,97,0,48,19,83,2,66,0,0,5,0,0,0,0,0,0,0,63,0,-1,-1,IT
3912,2,41,17,65,62,10,92,0,0,0,0,0,0,0,71,71,86,0,0,0,0,94,3.06,Teaching
3913,0,4,26,7,5,12,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3914,0,62,59,24,9,81,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3915,1,67,67,46,67,53,41,0,0,0,0,0,0,0,20,70,97,0,0,0,0,-1,-1,Engineering
3916,2,8,14,47,47,49,23,2,33,0,0,73,0,0,0,0,0,0,0,93,0,75,2.83,Teaching
3917,1,23,24,24,37,11,64,0,0,0,0,0,0,0,23,42,80,0,0,0,0,-1,-1,Engineering
3918,2,93,12,21,92,31,79,0,0,0,0,0,0,0,23,70,15,0,0,0,0,92,3.19,Medicine
3919,1,36,24,71,14,76,22,1,0,0,0,0,15,0,39,0,2,0,0,0,0,-1,-1,IT
3920,1,84,65,45,17,20,46,3,0,16,0,0,0,16,0,0,0,66,0,0,0,-1,-1,Engineering
3921,0,60,41,86,70,67,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3922,0,3,18,44,63,51,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3923,1,46,98,8,49,70,94,2,18,0,0,97,0,0,0,0,0,0,0,31,0,-1,-1,Engineering
3924,2,7,98,50,73,11,50,2,93,0,0,23,0,0,0,0,0,0,0,92,0,76,3.25,Teaching
3925,2,45,30,54,62,14,24,3,0,11,0,0,0,65,0,0,0,1,0,0,0,61,3.35,Teaching
3926,0,82,52,8,97,97,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3927,1,46,27,47,7,53,38,0,0,0,0,0,0,0,61,33,75,0,0,0,0,-1,-1,Engineering
3928,2,9,75,66,62,75,61,4,0,0,61,0,0,0,0,0,0,0,41,0,26,91,3.69,Teaching
3929,0,55,86,68,69,31,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3930,0,83,69,51,59,68,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3931,2,77,45,57,52,19,38,4,0,0,14,0,0,0,0,0,0,0,55,0,36,95,2.65,Engineering
3932,1,83,3,37,58,63,8,0,0,0,0,0,0,0,30,64,58,0,0,0,0,-1,-1,IT
3933,0,96,70,60,13,72,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3934,2,72,59,17,30,65,67,1,0,0,0,0,72,0,30,0,49,0,0,0,0,82,3.71,Medicine
3935,0,74,49,86,11,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3936,2,17,90,85,10,18,4,3,0,59,0,0,0,70,0,0,0,57,0,0,0,63,3.28,Teaching
3937,0,47,0,45,26,69,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3938,2,41,94,80,85,18,35,1,0,0,0,0,27,0,80,0,27,0,0,0,0,93,3.58,Teaching
3939,0,27,57,77,63,72,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3940,1,62,4,68,57,4,97,4,0,0,10,0,0,0,0,0,0,0,80,0,68,-1,-1,Engineering
3941,1,80,78,48,66,78,27,0,0,0,0,0,0,0,58,6,6,0,0,0,0,-1,-1,Engineering
3942,2,65,76,53,15,79,36,3,0,15,0,0,0,84,0,0,0,97,0,0,0,89,3.22,Teaching
3943,2,19,3,41,14,80,73,3,0,60,0,0,0,25,0,0,0,90,0,0,0,66,2.9,Teaching
3944,2,98,17,2,63,49,6,2,33,0,0,35,0,0,0,0,0,0,0,28,0,81,3.58,IT
3945,2,51,70,54,23,19,76,1,0,0,0,0,42,0,79,0,42,0,0,0,0,67,3.14,Medicine
3946,0,39,85,33,73,56,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3947,0,20,82,66,76,37,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3948,1,7,90,4,20,99,88,0,0,0,0,0,0,0,12,38,75,0,0,0,0,-1,-1,Medicine
3949,2,79,16,26,15,41,44,4,0,0,52,0,0,0,0,0,0,0,34,0,81,82,2.63,Engineering
3950,2,86,21,88,4,68,90,2,79,0,0,66,0,0,0,0,0,0,0,38,0,95,3.21,IT
3951,2,93,96,46,12,2,50,4,0,0,31,0,0,0,0,0,0,0,29,0,39,95,2.83,Medicine
3952,1,95,2,24,78,51,75,0,0,0,0,0,0,0,36,53,68,0,0,0,0,-1,-1,IT
3953,1,52,17,33,0,91,50,4,0,0,99,0,0,0,0,0,0,0,32,0,95,-1,-1,IT
3954,1,13,7,48,83,97,18,2,32,0,0,77,0,0,0,0,0,0,0,64,0,-1,-1,Medicine
3955,2,76,73,29,8,42,27,0,0,0,0,0,0,0,43,50,99,0,0,0,0,60,3.03,IT
3956,2,67,37,44,29,85,79,0,0,0,0,0,0,0,60,58,4,0,0,0,0,95,2.99,Medicine
3957,0,56,36,75,22,99,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3958,2,80,75,98,34,31,4,0,0,0,0,0,0,0,4,28,63,0,0,0,0,90,2.94,IT
3959,1,90,82,15,95,12,80,3,0,26,0,0,0,86,0,0,0,33,0,0,0,-1,-1,Engineering
3960,2,58,24,38,19,79,10,0,0,0,0,0,0,0,20,68,58,0,0,0,0,70,3.67,Teaching
3961,0,68,85,25,88,83,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3962,0,33,47,91,28,42,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3963,2,52,1,66,39,6,92,3,0,81,0,0,0,60,0,0,0,3,0,0,0,98,3.27,IT
3964,2,24,24,97,30,53,66,2,38,0,0,42,0,0,0,0,0,0,0,6,0,85,3.48,Medicine
3965,0,3,85,59,39,83,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3966,2,36,71,51,78,44,68,4,0,0,93,0,0,0,0,0,0,0,36,0,78,65,3.28,Teaching
3967,0,34,85,4,99,64,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3968,0,56,88,99,80,76,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3969,2,36,54,52,70,78,40,1,0,0,0,0,89,0,58,0,56,0,0,0,0,87,3.23,Engineering
3970,0,94,95,99,36,85,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3971,1,55,10,24,73,44,47,1,0,0,0,0,2,0,93,0,11,0,0,0,0,-1,-1,Engineering
3972,2,71,95,57,2,21,70,4,0,0,83,0,0,0,0,0,0,0,88,0,32,99,3.29,Engineering
3973,0,15,60,3,79,12,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3974,0,18,23,47,47,25,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3975,2,63,8,51,61,1,0,3,0,81,0,0,0,84,0,0,0,24,0,0,0,78,3.33,Medicine
3976,1,80,23,73,24,64,14,3,0,92,0,0,0,17,0,0,0,68,0,0,0,-1,-1,Engineering
3977,0,54,33,41,82,53,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3978,1,18,33,89,89,43,1,3,0,80,0,0,0,74,0,0,0,40,0,0,0,-1,-1,Medicine
3979,1,0,98,4,19,65,41,1,0,0,0,0,35,0,11,0,96,0,0,0,0,-1,-1,Medicine
3980,2,87,49,48,23,77,25,1,0,0,0,0,93,0,14,0,26,0,0,0,0,68,3.11,IT
3981,2,60,65,16,10,7,12,3,0,94,0,0,0,40,0,0,0,90,0,0,0,92,3.17,Teaching
3982,0,48,70,15,50,39,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3983,2,75,54,97,63,36,95,4,0,0,37,0,0,0,0,0,0,0,62,0,47,81,2.89,Teaching
3984,0,10,30,14,33,61,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
3985,1,41,73,23,43,44,24,1,0,0,0,0,17,0,11,0,54,0,0,0,0,-1,-1,Medicine
3986,1,31,57,73,56,42,93,1,0,0,0,0,6,0,82,0,24,0,0,0,0,-1,-1,IT
3987,2,78,95,91,14,77,57,0,0,0,0,0,0,0,17,78,96,0,0,0,0,84,3.04,Engineering
3988,1,21,66,65,16,65,18,1,0,0,0,0,93,0,73,0,10,0,0,0,0,-1,-1,Engineering
3989,1,75,63,83,72,91,86,1,0,0,0,0,23,0,9,0,62,0,0,0,0,-1,-1,Medicine
3990,1,71,51,31,22,16,92,2,55,0,0,82,0,0,0,0,0,0,0,56,0,-1,-1,Engineering
3991,1,88,10,78,22,56,39,2,80,0,0,21,0,0,0,0,0,0,0,57,0,-1,-1,IT
3992,2,22,45,26,88,44,82,1,0,0,0,0,78,0,40,0,52,0,0,0,0,88,2.95,Teaching
3993,2,51,0,77,40,34,99,3,0,26,0,0,0,74,0,0,0,27,0,0,0,70,2.69,Teaching
3994,2,70,99,92,21,66,38,0,0,0,0,0,0,0,5,52,42,0,0,0,0,80,3.46,Engineering
3995,0,15,41,55,96,76,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
3996,1,98,36,45,71,16,90,1,0,0,0,0,9,0,47,0,87,0,0,0,0,-1,-1,Engineering
3997,1,1,17,2,59,22,61,3,0,41,0,0,0,73,0,0,0,97,0,0,0,-1,-1,IT
3998,2,45,42,18,8,67,6,1,0,0,0,0,63,0,77,0,19,0,0,0,0,83,2.77,Engineering
3999,1,46,24,28,5,88,27,2,43,0,0,72,0,0,0,0,0,0,0,63,0,-1,-1,IT
4000,1,53,86,77,81,81,4,1,0,0,0,0,48,0,96,0,45,0,0,0,0,-1,-1,Medicine
4001,1,18,57,30,80,60,87,4,0,0,97,0,0,0,0,0,0,0,66,0,33,-1,-1,IT
4002,0,71,94,13,45,39,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4003,1,26,94,27,21,58,88,3,0,52,0,0,0,94,0,0,0,94,0,0,0,-1,-1,IT
4004,2,58,38,42,27,4,4,3,0,25,0,0,0,13,0,0,0,88,0,0,0,69,3.21,Teaching
4005,2,29,46,95,96,58,45,4,0,0,82,0,0,0,0,0,0,0,55,0,16,75,2.66,IT
4006,2,89,57,37,98,20,46,1,0,0,0,0,72,0,19,0,39,0,0,0,0,82,2.77,Engineering
4007,1,61,53,25,59,95,87,4,0,0,75,0,0,0,0,0,0,0,50,0,35,-1,-1,IT
4008,2,53,68,74,57,39,6,1,0,0,0,0,55,0,76,0,66,0,0,0,0,93,3.34,Teaching
4009,0,22,94,44,78,72,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4010,0,99,14,61,25,34,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
4011,1,92,0,97,79,76,5,2,96,0,0,83,0,0,0,0,0,0,0,14,0,-1,-1,IT
4012,1,7,44,28,9,52,97,3,0,2,0,0,0,70,0,0,0,15,0,0,0,-1,-1,Medicine
4013,0,60,1,54,53,46,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
4014,1,27,69,49,79,44,11,1,0,0,0,0,24,0,42,0,44,0,0,0,0,-1,-1,Engineering
4015,2,7,76,85,74,77,64,4,0,0,70,0,0,0,0,0,0,0,41,0,47,96,3.18,IT
4016,1,86,39,56,14,18,28,1,0,0,0,0,32,0,2,0,64,0,0,0,0,-1,-1,Medicine
4017,0,87,59,49,85,47,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4018,1,99,19,51,75,84,41,2,6,0,0,27,0,0,0,0,0,0,0,52,0,-1,-1,IT
4019,0,81,36,29,98,21,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4020,0,25,52,80,64,38,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
4021,1,44,5,51,67,35,0,0,0,0,0,0,0,0,54,94,56,0,0,0,0,-1,-1,Engineering
4022,0,68,13,40,25,1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4023,0,73,56,34,58,17,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
4024,2,44,83,23,57,44,65,2,98,0,0,88,0,0,0,0,0,0,0,34,0,86,3.89,Medicine
4025,1,62,81,84,38,20,43,0,0,0,0,0,0,0,36,42,43,0,0,0,0,-1,-1,IT
4026,2,61,0,61,76,68,24,3,0,18,0,0,0,47,0,0,0,29,0,0,0,92,3.43,Teaching
4027,2,54,72,41,1,61,32,1,0,0,0,0,4,0,77,0,91,0,0,0,0,72,3.21,IT
4028,2,34,7,33,9,89,63,0,0,0,0,0,0,0,85,37,95,0,0,0,0,69,2.79,IT
4029,1,43,1,32,63,98,23,1,0,0,0,0,96,0,83,0,40,0,0,0,0,-1,-1,Engineering
4030,2,87,55,63,69,14,64,4,0,0,51,0,0,0,0,0,0,0,33,0,38,98,3.52,Engineering
4031,1,86,77,3,61,91,15,1,0,0,0,0,79,0,87,0,7,0,0,0,0,-1,-1,Engineering
4032,1,43,74,26,32,14,45,4,0,0,30,0,0,0,0,0,0,0,99,0,21,-1,-1,IT
4033,0,98,58,67,6,89,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4034,0,4,70,44,87,57,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
4035,1,14,15,64,15,45,83,0,0,0,0,0,0,0,18,26,97,0,0,0,0,-1,-1,Medicine
4036,0,33,11,21,57,32,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
4037,2,91,13,92,52,12,3,2,16,0,0,85,0,0,0,0,0,0,0,52,0,69,2.61,Medicine
4038,1,64,92,7,47,94,49,4,0,0,75,0,0,0,0,0,0,0,38,0,97,-1,-1,Medicine
4039,2,90,38,83,34,65,8,2,56,0,0,19,0,0,0,0,0,0,0,94,0,64,2.59,Engineering
4040,2,94,92,31,86,4,33,2,22,0,0,87,0,0,0,0,0,0,0,52,0,97,3.19,Engineering
4041,1,76,7,92,81,62,73,3,0,41,0,0,0,1,0,0,0,31,0,0,0,-1,-1,Engineering
4042,0,54,41,91,26,9,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4043,1,30,42,22,10,91,71,3,0,96,0,0,0,25,0,0,0,27,0,0,0,-1,-1,Medicine
4044,1,11,33,72,86,92,41,1,0,0,0,0,62,0,14,0,57,0,0,0,0,-1,-1,Engineering
4045,1,92,62,46,63,98,63,3,0,53,0,0,0,54,0,0,0,4,0,0,0,-1,-1,Medicine
4046,1,89,29,94,3,31,36,2,90,0,0,75,0,0,0,0,0,0,0,87,0,-1,-1,IT
4047,1,28,93,32,76,12,0,1,0,0,0,0,41,0,48,0,98,0,0,0,0,-1,-1,Medicine
4048,1,47,42,65,88,12,0,1,0,0,0,0,63,0,44,0,49,0,0,0,0,-1,-1,IT
4049,0,4,57,78,26,46,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
4050,1,31,78,41,34,21,69,0,0,0,0,0,0,0,91,80,46,0,0,0,0,-1,-1,IT
4051,2,96,85,79,11,11,87,0,0,0,0,0,0,0,22,25,62,0,0,0,0,70,3.12,Engineering
4052,2,64,18,30,98,6,49,2,14,0,0,22,0,0,0,0,0,0,0,70,0,83,3.85,Medicine
4053,2,34,2,42,32,98,79,4,0,0,66,0,0,0,0,0,0,0,11,0,97,81,3.46,Medicine
4054,2,36,43,70,59,23,29,3,0,57,0,0,0,62,0,0,0,30,0,0,0,62,2.81,IT
4055,0,49,44,22,22,26,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
4056,1,93,41,10,59,9,54,4,0,0,34,0,0,0,0,0,0,0,97,0,96,-1,-1,Medicine
4057,2,60,85,63,21,79,80,3,0,92,0,0,0,57,0,0,0,75,0,0,0,80,3.01,IT
4058,1,55,19,47,95,56,65,3,0,77,0,0,0,83,0,0,0,60,0,0,0,-1,-1,Medicine
